Test/Loss,Test/Accuracy,Test/Precision,Test/Recall,Test/F1Score,TestEpoch/Accuracy,TestEpoch/Precision,TestEpoch/Recall,TestEpoch/F1Score,epoch,step,Train/Loss,Train/Accuracy,Train/Precision,Train/Recall,Train/F1Score,Validation/Loss,Validation/Accuracy,Validation/Precision,Validation/Recall,Validation/F1Score,ValidationEpoch/Accuracy,ValidationEpoch/Precision,ValidationEpoch/Recall,ValidationEpoch/F1Score,TrainEpoch/Accuracy,TrainEpoch/Precision,TrainEpoch/Recall,TrainEpoch/F1Score
2.305978775024414,0.10470076650381088,0.02289620041847229,0.10470076650381088,0.028719019144773483,0.10776150971651077,0.026452939957380295,0.10776150971651077,0.031183769926428795,0,0,,,,,,,,,,,,,,,,,,
,,,,,,,,,0,19,1.5168936252593994,0.5107142925262451,0.4661688208580017,0.5107142925262451,0.46488094329833984,,,,,,,,,,,,,
,,,,,,,,,0,39,0.9359933733940125,0.621666669845581,0.5916666388511658,0.621666669845581,0.5590475797653198,,,,,,,,,,,,,
,,,,,,,,,0,59,0.4816730320453644,0.846428632736206,0.7900000810623169,0.846428632736206,0.7996031641960144,,,,,,,,,,,,,
,,,,,,,,,0,79,0.5227576494216919,0.7766667008399963,0.8266667127609253,0.7766667008399963,0.7866666316986084,,,,,,,,,,,,,
,,,,,,,,,0,99,0.5327114462852478,0.8133333921432495,0.7675000429153442,0.8133333921432495,0.7544444799423218,,,,,,,,,,,,,
,,,,,,,,,0,119,0.4065262973308563,0.8166667222976685,0.8333333730697632,0.8166667222976685,0.8114285469055176,,,,,,,,,,,,,
,,,,,,,,,0,139,0.7764564156532288,0.721666693687439,0.6430953145027161,0.721666693687439,0.6690475940704346,,,,,,,,,,,,,
,,,,,,,,,0,159,0.39536938071250916,0.8523809909820557,0.8857143521308899,0.8523809909820557,0.8657143115997314,,,,,,,,,,,,,
,,,,,,,,,0,179,0.6055659651756287,0.8350000381469727,0.8130952715873718,0.8350000381469727,0.7930952310562134,,,,,,,,,,,,,
